normMethod;sampleName;sampleClass;featureName;featureClass;mzCenter;rtCenter;maxIntensity;integratedIntensity;startRT;endRT;oldSampleName;KEGG_ID;Mutant;Contents;KCN;Rot;Time;Replicate;Portion;norm;norm1;foldChange;form;saveName;experiment
mutantnorm;MLMET0118;sample;Adenosine;met;266.089;340;41270;41270;340.06;364.52;20181010_MLMET0118.d;00212;N2;M9;0KCN;0Rot;6;3;Pellet;16.3769841269841;14.726780492618;1.02041435063259;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0093;sample;Adenosine;met;266.089;340;40535;40535;337.49;361.95;20181010_MLMET0093.d;00212;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;7.1806908768822;5.52681979957382;-0.393506238473583;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0164;sample;Adenosine;met;266.089;340;16962;16962;339.89;364.35;20181010_MLMET0164.d;00212;kynu1;M9;0KCN;0Rot;6;5;Pellet;0.623465412041461;0.486494282209846;-3.89946105896487;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0142;sample;Adenosine;met;266.089;340;26247;26247;340.03;364.49;20181010_MLMET0142.d;00212;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;10.93625;11.7284062597772;0.691979264669904;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0121;sample;Adenosine;met;266.089;340;36567;36567;337.89;362.36;20181010_MLMET0121.d;00212;kynu1;M9;0KCN;0Rot;6;3;Pellet;10.9285714285714;8.95030923620184;0.301981715717154;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0095;sample;Adenosine;met;266.089;340;34155;34155;342.26;366.72;20181010_MLMET0095.d;00212;kynu1;M9;0KCN;0Rot;6;2;Pellet;1.7579391631067;0.791480140464036;-3.19733075677851;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0070;sample;Adenosine;met;266.089;340;38507;38507;338.19;362.65;20181010_MLMET0070.d;00212;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;3.57307228356686;2.70062991273588;-1.42665986288631;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0072;sample;Adenosine;met;266.089;340;32607;32607;340.38;364.84;20181010_MLMET0072.d;00212;kynu1;M9;0KCN;0Rot;6;1;Pellet;2.44265488051539;1.52269395149012;-2.25332981156945;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0180;sample;Adenosine;met;266.089;340;16545;16545;340.65;365.11;20181010_MLMET0180.d;00212;N2;M9;0KCN;0Rot;6;6;Pellet;0.523592518750593;0.387250558800073;-4.22861658719226;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0091;sample;Adenosine;met;266.089;340;47762;47762;337.51;361.97;20181010_MLMET0091.d;00212;N2;M9;0KCN;0Rot;6;2;Pellet;16.7175358767938;12.8623862518474;0.825130600508892;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0123;sample;Adenosine;met;266.089;340;34520;34520;340.59;365.06;20181010_MLMET0123.d;00212;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;11.491344873502;10.857367452961;0.580646622205189;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0097;sample;Adenosine;met;266.089;340;43640;43640;340.37;364.83;20181010_MLMET0097.d;00212;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;11.6653301256349;9.68610836092946;0.415961329701015;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0160;sample;Adenosine;met;266.089;340;20403;20403;337.4;361.86;20181010_MLMET0160.d;00212;N2;M9;0KCN;0Rot;6;5;Pellet;1.64766211741904;1.71635347417404;-2.08060911405795;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0167;sample;Adenosine;met;266.089;340;16088;16088;341.12;365.59;20181010_MLMET0167.d;00212;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;0.609486285800879;0.47325558855706;-3.93926436555328;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0136;sample;Adenosine;met;266.089;340;26971;26971;337.61;362.07;20181010_MLMET0136.d;00212;N2;M9;0KCN;0Rot;6;4;Pellet;11.3609941027801;12.2434354844376;0.753980714055494;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0166;sample;Adenosine;met;266.089;340;26646;26646;340.05;364.52;20181010_MLMET0166.d;00212;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;21.5757085020243;25.6262049532739;1.81959212401348;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0184;sample;Adenosine;met;266.089;340;17299;17299;340.07;364.53;20181010_MLMET0184.d;00212;kynu1;M9;0KCN;0Rot;6;6;Pellet;1.42051239940877;1.62880530682485;-2.15614164612967;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0186;sample;Adenosine;met;266.089;340;16497;16497;337.54;362.01;20181010_MLMET0186.d;00212;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;0.438248811199958;0.357812100742225;-4.34268172971407;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0138;sample;Adenosine;met;266.089;340;28157;28157;337.43;361.89;20181010_MLMET0138.d;00212;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;5.02983208288675;5.05299422830373;-0.522817281057881;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Adenosine_;example
mutantnorm;MLMET0121;sample;L_Homocystine;met;267.048;78;16506;16506;70.8;87.28;20181010_MLMET0121.d;01817;kynu1;M9;0KCN;0Rot;6;3;Pellet;1.01637931034483;0.83239691375224;0.153662185694784;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0074;sample;L_Homocystine;met;267.048;78;12835;12835;70.42;86.89;20181010_MLMET0074.d;01817;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;0.522278738555442;0.337968246094531;-1.1467217263204;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0142;sample;L_Homocystine;met;267.048;78;14426;14426;70.94;87.42;20181010_MLMET0142.d;01817;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;1.49430287963538;1.60254120448222;1.09868011637119;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0072;sample;L_Homocystine;met;267.048;78;9407;9407;70.79;87.27;20181010_MLMET0072.d;01817;kynu1;M9;0KCN;0Rot;6;1;Pellet;0.359704802691955;0.224231565314465;-1.73862004821534;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0162;sample;L_Homocystine;met;267.048;78;11906;11906;76.34;92.82;20181010_MLMET0162.d;01817;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;1.39251461988304;1.36807307872642;0.87046396163687;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0180;sample;L_Homocystine;met;267.048;78;9797;9797;78.55;95.02;20181010_MLMET0180.d;01817;N2;M9;0KCN;0Rot;6;6;Pellet;0.940391629871376;0.695516400859938;-0.105524895233028;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0184;sample;L_Homocystine;met;267.048;78;11621;11621;76.97;93.44;20181010_MLMET0184.d;01817;kynu1;M9;0KCN;0Rot;6;6;Pellet;1.15070799089019;1.31943887497764;0.818243181686549;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0070;sample;L_Homocystine;met;267.048;78;10575;10575;73.59;90.06;20181010_MLMET0070.d;01817;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;0.38603343797912;0.291775079591159;-1.35875276192835;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0167;sample;L_Homocystine;met;267.048;78;7603;7603;74.53;91.01;20181010_MLMET0167.d;01817;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;0.749580991817017;0.582036711437085;-0.36249927767727;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0091;sample;L_Homocystine;met;267.048;78;11055;11055;73.91;90.39;20181010_MLMET0091.d;01817;N2;M9;0KCN;0Rot;6;2;Pellet;0.492998572957546;0.379310570273211;-0.980229854488234;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0068;sample;L_Homocystine;met;267.048;78;25428;25428;73.91;90.39;20181010_MLMET0068.d;01817;N2;M9;0KCN;0Rot;6;1;Pellet;0.928334124347413;0.859565732486907;0.199998538961048;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0140;sample;L_Homocystine;met;267.048;78;14709;14709;73.82;90.3;20181010_MLMET0140.d;01817;kynu1;M9;0KCN;0Rot;6;4;Pellet;1.25857790707624;1.46311911721404;0.967365893209299;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0166;sample;L_Homocystine;met;267.048;78;14592;14592;74.46;90.94;20181010_MLMET0166.d;01817;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;1.69713886950454;2.01574972613346;1.42963519062654;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0164;sample;L_Homocystine;met;267.048;78;9654;9654;74.3;90.77;20181010_MLMET0164.d;01817;kynu1;M9;0KCN;0Rot;6;5;Pellet;1.08777464788732;0.848797922561932;0.181811694891676;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0118;sample;L_Homocystine;met;267.048;78;13689;13689;75.96;92.44;20181010_MLMET0118.d;01817;N2;M9;0KCN;0Rot;6;3;Pellet;0.637527943368107;0.57328834216934;-0.384348488260058;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0123;sample;L_Homocystine;met;267.048;78;17658;17658;75.5;91.97;20181010_MLMET0123.d;01817;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;1.14573059953283;1.08252064994706;0.532713210302994;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0160;sample;L_Homocystine;met;267.048;78;6509;6509;75.8;92.28;20181010_MLMET0160.d;01817;N2;M9;0KCN;0Rot;6;5;Pellet;0.761910335947559;0.793674527251462;0.0849380729951149;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0182;sample;L_Homocystine;met;267.048;78;9510;9510;75.15;91.62;20181010_MLMET0182.d;01817;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;0.979604449938195;1.07330127871476;0.520373766061972;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0095;sample;L_Homocystine;met;267.048;78;9412;9412;75.17;91.65;20181010_MLMET0095.d;01817;kynu1;M9;0KCN;0Rot;6;2;Pellet;0.398965707261244;0.179627054593525;-2.05860477188278;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0093;sample;L_Homocystine;met;267.048;78;14847;14847;74.89;91.36;20181010_MLMET0093.d;01817;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;0.62627072172776;0.482026797154264;-0.634496078413646;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0138;sample;L_Homocystine;met;267.048;78;13836;13836;75.33;91.8;20181010_MLMET0138.d;01817;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;1.20449203447375;1.21003866489726;0.693371811832;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0136;sample;L_Homocystine;met;267.048;78;14390;14390;75.51;91.98;20181010_MLMET0136.d;01817;N2;M9;0KCN;0Rot;6;4;Pellet;1.1027664955169;1.18842156946077;0.667365359491177;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0186;sample;L_Homocystine;met;267.048;78;10283;10283;74.94;91.42;20181010_MLMET0186.d;01817;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;1.09732152385018;0.895917820206809;0.259756974001085;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0097;sample;L_Homocystine;met;267.048;78;12373;12373;75.78;92.25;20181010_MLMET0097.d;01817;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;0.499032023876744;0.414362748999444;-0.852715119057463;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Homocystine_;example
mutantnorm;MLMET0074;sample;Inosine;met;267.074;229.26;105515;105515;218.19;239.66;20181010_MLMET0074.d;00294;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;25.3763828763829;16.4211387135454;2.09504704577562;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0072;sample;Inosine;met;267.074;229.26;82426;82426;218.57;240.03;20181010_MLMET0072.d;00294;kynu1;M9;0KCN;0Rot;6;1;Pellet;18.1355335533553;11.3052676696241;1.5564880229309;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0121;sample;Inosine;met;267.074;229.26;8887;8887;218.58;240.04;20181010_MLMET0121.d;00294;kynu1;M9;0KCN;0Rot;6;3;Pellet;3.18987796123475;2.6124543693016;-0.557029384042592;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0142;sample;Inosine;met;267.074;229.26;7871;7871;213.22;234.69;20181010_MLMET0142.d;00294;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;3.88116370808679;4.16229189430976;0.114942919844026;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0095;sample;Inosine;met;267.074;229.26;48817;48817;208.47;229.94;20181010_MLMET0095.d;00294;kynu1;M9;0KCN;0Rot;6;2;Pellet;10.493766122098;4.72462736971904;0.29776532631502;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0184;sample;Inosine;met;267.074;229.26;3619;3619;211.76;233.23;20181010_MLMET0184.d;00294;kynu1;M9;0KCN;0Rot;6;6;Pellet;1.40981690689521;1.61654151034378;-1.24952466830864;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0070;sample;Inosine;met;267.074;229.26;257387;257387;211.88;233.34;20181010_MLMET0070.d;00294;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;45.0844280959888;34.0760962700348;3.14825294346547;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0123;sample;Inosine;met;267.074;229.26;11194;11194;212.29;233.76;20181010_MLMET0123.d;00294;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;3.63441558441558;3.43390490070136;-0.162585136889897;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0136;sample;Inosine;met;267.074;229.26;6227;6227;208.31;229.77;20181010_MLMET0136.d;00294;N2;M9;0KCN;0Rot;6;4;Pellet;3.38976592270005;3.65305887904363;-0.0733302156102595;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0138;sample;Inosine;met;267.074;229.26;8153;8153;208.12;229.59;20181010_MLMET0138.d;00294;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;4.63765642775882;4.6590126223203;0.277589016561883;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0180;sample;Inosine;met;267.074;229.26;3634;3634;213.34;234.81;20181010_MLMET0180.d;00294;N2;M9;0KCN;0Rot;6;6;Pellet;1.48145128414187;1.09568570419604;-1.81060119974901;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0164;sample;Inosine;met;267.074;229.26;3557;3557;210.59;232.06;20181010_MLMET0164.d;00294;kynu1;M9;0KCN;0Rot;6;5;Pellet;1.1328025477707;0.883933497703867;-2.12042548410758;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0140;sample;Inosine;met;267.074;229.26;5388;5388;213.11;234.57;20181010_MLMET0140.d;00294;kynu1;M9;0KCN;0Rot;6;4;Pellet;2.69534767383692;3.13338942862144;-0.294711138428606;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0097;sample;Inosine;met;267.074;229.26;14318;14318;213.57;235.03;20181010_MLMET0097.d;00294;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;4.79986590680523;3.98548697641047;0.0523207917079533;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0167;sample;Inosine;met;267.074;229.26;19908;19908;213.32;234.78;20181010_MLMET0167.d;00294;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;10.4723829563388;8.13162473883162;1.08110841622734;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0182;sample;Inosine;met;267.074;229.26;3827;3827;213.44;234.9;20181010_MLMET0182.d;00294;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;1.18850931677019;1.30218739771377;-1.56149814087258;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0166;sample;Inosine;met;267.074;229.26;3366;3366;208.26;229.72;20181010_MLMET0166.d;00294;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;1.3972602739726;1.65957368911107;-1.2116225324677;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0162;sample;Inosine;met;267.074;229.26;12098;12098;208.14;229.61;20181010_MLMET0162.d;00294;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;3.72017220172202;3.65487540650005;-0.0726129964606115;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0091;sample;Inosine;met;267.074;229.26;12687;12687;210.2;231.67;20181010_MLMET0091.d;00294;N2;M9;0KCN;0Rot;6;2;Pellet;3.81563909774436;2.93573312685189;-0.388714396689563;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0068;sample;Inosine;met;267.074;229.26;75108;75108;213.2;234.67;20181010_MLMET0068.d;00294;N2;M9;0KCN;0Rot;6;1;Pellet;10.7159366528749;9.92213007874373;1.3682146485537;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0118;sample;Inosine;met;267.074;229.26;14313;14313;208.26;229.73;20181010_MLMET0118.d;00294;N2;M9;0KCN;0Rot;6;3;Pellet;4.12003454231434;3.70488509094261;-0.053006425235893;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0186;sample;Inosine;met;267.074;229.26;8687;8687;213.73;235.2;20181010_MLMET0186.d;00294;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;4.74958993985785;3.87784452715668;0.0128197407413488;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0160;sample;Inosine;met;267.074;229.26;5837;5837;208.6;230.07;20181010_MLMET0160.d;00294;N2;M9;0KCN;0Rot;6;5;Pellet;1.67971223021583;1.74973976245783;-1.13529485546541;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0093;sample;Inosine;met;267.074;229.26;16839;16839;213.67;235.14;20181010_MLMET0093.d;00294;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;5.84079084287201;4.49552821992118;0.226055418398812;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Inosine_;example
mutantnorm;MLMET0095;sample;Guanosine;met;282.084;251.94;15698;15698;241.92;266.38;20181010_MLMET0095.d;00387;kynu1;M9;0KCN;0Rot;6;2;Pellet;0.543917397179585;0.244888917065671;-2.93302016671933;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0164;sample;Guanosine;met;282.084;251.94;3902;3902;237.55;262.01;20181010_MLMET0164.d;00387;kynu1;M9;0KCN;0Rot;6;5;Pellet;0.714259564341937;0.55734157397482;-1.74658587718382;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0121;sample;Guanosine;met;282.084;251.94;21946;21946;232.06;256.52;20181010_MLMET0121.d;00387;kynu1;M9;0KCN;0Rot;6;3;Pellet;1.43288064768869;1.17350423879321;-0.672396502178897;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0070;sample;Guanosine;met;282.084;251.94;317197;317197;231.85;256.31;20181010_MLMET0070.d;00387;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;16.711290237606;12.630869659048;2.75566251450818;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0184;sample;Guanosine;met;282.084;251.94;1567;1567;237.72;262.19;20181010_MLMET0184.d;00387;kynu1;M9;0KCN;0Rot;6;6;Pellet;0.333404255319149;0.382292066304976;-2.29047238978995;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0068;sample;Guanosine;met;282.084;251.94;68135;68135;237.66;262.13;20181010_MLMET0068.d;00387;N2;M9;0KCN;0Rot;6;1;Pellet;6.43511522478277;5.95841991235261;1.67171024415617;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0142;sample;Guanosine;met;282.084;251.94;7437;7437;232.19;256.66;20181010_MLMET0142.d;00387;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;1.15678954736351;1.24058043374493;-0.592204278957447;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0097;sample;Guanosine;met;282.084;251.94;15605;15605;237.03;261.49;20181010_MLMET0097.d;00387;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;0.756056201550388;0.627778401151012;-1.57489225652401;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0072;sample;Guanosine;met;282.084;251.94;77815;77815;232.05;256.51;20181010_MLMET0072.d;00387;kynu1;M9;0KCN;0Rot;6;1;Pellet;6.04764125281728;3.76995818357441;1.0113289660086;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0166;sample;Guanosine;met;282.084;251.94;5947;5947;238.71;263.17;20181010_MLMET0166.d;00387;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;2.55565105285776;3.035433930869;0.698683216707269;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0123;sample;Guanosine;met;282.084;251.94;15139;15139;232.26;256.72;20181010_MLMET0123.d;00387;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;1.44057474545628;1.36109824629325;-0.458448348498254;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
mutantnorm;MLMET0162;sample;Guanosine;met;282.084;251.94;9862;9862;238.59;263.06;20181010_MLMET0162.d;00387;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;1.57918334667734;1.55146537933212;-0.269588051433512;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Guanosine_;example
